44459	33567	96262	98074	11686
47479	19800	34625	15644	13426
83987	36174	23865	39030	13689
54096	6694	62613	62621	58784
67347	57200	93076	2339	9668
86360	52850	68435	41991	74799
15182	8158	10622	30041	69588
8038	69676	30103	40851	8098
24670	51419	72008	56045	90007
59138	95502	62364	34456	76032
97821	12997	26023	138	93541
38579	58016	32195	94254	99109
2380	11751	21815	20079	14375
17047	39180	25306	37963	11991
99242	79148	56043	81630	40853
93073	75183	49124	75081	35030
33313	77824	46688	34584	48653
98214	20297	31724	23304	24253
38420	7824	32806	37786	26409
95606	65428	26599	10814	92316
65375	88067	75157	89812	98346
78249	98364	44604	42320	74044
45183	70579	65594	23475	61589
64529	8091	12752	73249	27836
89230	71369	48025	57488	29588
75161	90899	93281	47904	55241
18417	73779	54088	16573	25709
10844	72386	18649	77641	73615
17000	59800	80553	84412	76075
53538	98622	41992	51579	55696
52684	62152	11853	32193	13750
4822	54513	98000	85536	27568
810	71189	89295	95280	86092
73532	83571	14197	71493	42791
88445	64088	12623	27502	85775
70914	34881	83287	64107	32164
28406	87152	22901	15950	21376
15082	43802	4139	33057	10251
50264	45512	50953	60599	42112
54057	77962	55559	54916	15134
48717	53471	60540	56685	34011
8128	15009	95295	19004	31508
45999	424	73436	60728	5009
89202	84503	82756	96913	91505
87385	42211	99720	52805	28923
81366	63794	40848	42150	20767
90205	27666	1440	43521	55032
76423	64245	34747	81485	70126
30851	67302	59876	6272	16204
26891	9779	97068	70121	8336
66223	13005	91803	18439	77373
87685	46889	11593	83126	19452
40667	91438	43263	55014	10228
9341	64549	57709	78554	7533
42527	39837	18102	45207	42830
33239	68873	3001	17688	94300
31771	11646	47494	86781	86319
88773	84003	18546	71958	71007
40673	64710	63500	92453	43502
33500	55930	16050	93421	89279
23643	73611	71326	39582	57990
18398	44485	57882	2465	3310
72800	7678	32420	20732	91969
7987	34165	36772	93507	31447
55055	79038	82863	68616	41317
99522	46641	3954	66582	9100
34939	15727	36847	80775	41828
91210	64042	1342	58953	67559
23299	79688	76864	15811	2609
39152	30064	89181	38205	32215
99364	60694	26851	83181	3791
73436	96857	54952	99696	35439
86049	74377	66623	89157	32694
25267	99907	33388	87486	47739
91527	19798	71468	32570	42738
40348	99810	15275	4709	42348
23522	40669	56499	1927	40885
762	63494	12445	53837	16779
78805	46676	84836	68110	85278
85634	62003	57308	27757	30084
99600	88941	66702	95228	71980
11169	95444	17354	59340	68150
30102	54378	13002	93146	88286
88205	82760	55990	85682	10180
53742	87393	80484	91057	98877
82979	95203	24300	35440	38211
26859	99606	93994	10565	66331
7416	39363	54598	26160	74429
79609	20980	22913	98885	60819
39045	16755	92709	98186	69608
62196	14756	51598	37334	28949
19194	44621	34001	35495	76509
36262	41748	42437	15429	2822
25308	3842	73931	56218	26494
45153	78772	34915	77962	11371
61867	81983	87771	10233	58037
27103	96455	977	24796	94618
76148	89041	58547	74861	38371
96646	92096	6176	90839	4947
49971	66804	85501	78529	31178
32975	34807	56388	20074	86641
49295	44739	5847	74191	92396
40765	63207	72404	16043	5926
56284	60746	17997	18493	84915
70685	50408	53218	41693	54930
50211	7916	95338	3411	60559
61468	74067	38922	23379	80617
53634	8791	1213	57495	18640
16144	86739	83549	73693	21580
6399	64301	47731	61249	98649
55319	6852	68486	67390	42583
92448	7507	92863	40653	75248
63856	13335	33111	75461	64260
25881	23930	64070	13255	86534
64231	40522	6040	16700	99388
55994	35614	88916	70277	9079
66907	51864	83197	7727	39342
3470	33425	13604	9015	18867
17551	19673	57540	89562	83991
29545	68701	2063	76672	79611
26311	15893	36759	43361	53342
21878	9616	90215	60240	47442
52038	6172	36619	3234	25705
55607	34142	53903	49190	78849
25962	6568	82451	40158	3604
61711	36736	82645	72871	9636
23595	99918	48736	61723	38801
82939	12082	38054	55334	32831
79012	50608	56216	71255	50410
51811	78588	71091	51560	80305
68037	7143	63984	92143	18096
82105	81027	3297	66514	74299
39709	92436	7815	13318	22373
63557	92621	56333	27177	67302
95318	89668	44714	84801	96733
86647	83921	47376	73542	66202
95040	17580	49085	83673	11912
40899	29105	66095	52015	35943
62465	60564	22003	53529	71958
9280	86091	88365	95318	16741
71306	5642	19134	54915	15288
69038	80833	7468	56361	13394
67776	22309	54785	82318	62034
96281	80778	82859	11985	1180
1388	71058	19615	357	4132
11372	58049	2962	41237	6908
75098	59832	92769	87358	84250
89112	44118	16704	88643	9947
20811	9171	36728	54650	44467
44905	23036	55640	12676	57791
75060	27719	53884	35099	53488
45876	19119	2294	83806	61135
36026	63385	26900	46717	688
93379	8535	97827	98373	42178
91010	90089	54333	94878	57890
22202	93914	77711	66028	56522
83381	35593	8965	49091	77457
90397	33572	58495	55830	81091
52288	56439	21730	5197	30409
28170	74687	73183	22006	27987
24021	53733	62566	48971	90747
8130	45587	43996	38889	11303
67510	68251	92262	53977	85125
26293	32931	85250	91157	46973
63181	49731	7545	37980	80778
18597	1271	11156	88123	20171
90306	52736	44287	23126	95763
15582	85813	91694	52421	16111
97760	52365	97952	81756	13835
13925	53185	9011	23796	23956
62905	393	7179	89747	74263
82267	62923	93727	94425	48768
87107	49093	61	5288	94182
82959	73049	26996	3560	27063
21354	98386	30588	44844	34881
11475	76593	63923	54049	35630
94215	39231	14049	39464	36053
88640	20878	15202	43337	36333
63550	9821	68442	8783	30805
34401	63748	41225	62319	3010
19726	67510	78534	37583	78862
90009	6541	74032	27671	2365
50715	93687	94652	99685	36887
76675	67673	81279	94928	38960
14145	28053	84756	12305	50162
32178	25018	15029	17334	12201
86220	6688	21170	14455	76008
12477	68177	83584	67663	76909
52619	88154	66196	43572	41885
47952	33652	88360	31200	66120
95010	37905	26493	32363	24138
63406	46419	20478	69948	37487
44621	82103	71115	78848	81436
34969	10504	27182	81362	50420
29767	90804	20412	21935	81088
53155	23551	23234	62615	51286
4925	25136	22132	73378	56645
3061	58271	69067	6056	25899
24734	1619	90024	88292	12104
89764	78366	41940	10159	14080
85151	12262	40207	36649	68861
79440	9519	15874	67877	7994
63226	19581	81244	78575	11589
50857	71584	4704	65272	55027
40036	84906	69752	72659	53225
92245	82849	72418	48065	84699
15006	69854	33731	37018	86993
43207	63993	57815	78506	15660
8968	27315	29493	4025	22722
1874	36866	48667	54637	90533
39571	32608	86359	31230	22031
25167	78077	48315	60904	49478
14214	19442	18743	32307	46156
93922	71258	93415	66710	81466
85288	28028	16511	17745	37527
83558	42184	16900	39979	94183
49331	49280	61260	69267	95005
27844	92382	10037	43306	8919
48577	45074	58328	59385	74836
86392	339	32466	49910	33607
31779	38222	71672	92202	28246
41266	20899	89561	81227	43678
29327	11785	58082	78762	8111
98984	81571	94151	78170	96154
39243	86499	30857	84042	35666
36583	77495	35770	95300	19550
45921	1604	73388	35539	71270
17958	53337	6660	17200	98151
10866	62009	60732	20815	74820
31068	78008	58037	65488	2010
72749	73498	36759	88151	63794
67666	93549	4753	62814	42588
83151	41474	51666	50991	21258
99273	6550	54373	70174	81922
91389	76668	38369	11656	85882
32120	28612	33267	37066	38526
69139	2430	75942	83487	24836
90826	81707	33718	7013	87966
42048	88494	50493	65481	17196
21177	8468	43619	11779	62844
3540	87354	18816	59881	45945
63923	60293	52019	55417	69448
72442	88360	87604	5891	45468
42017	51117	54408	28616	97
69977	26062	12894	36315	84061
30338	81978	98986	55087	44618
5279	92307	8001	11517	98690
15663	43339	76616	89114	27520
80197	51110	42262	82206	87938
45941	21468	94965	99130	43059
85640	52342	95756	53611	82821
50626	25991	22167	48145	34800
81162	74840	15076	55218	43079
19553	27850	32313	69630	85268
26785	29991	18071	1520	33543
56379	37575	70344	34323	56683
42607	41912	72334	58320	67608
79712	76553	80820	41267	79606
96169	55776	26825	43092	2283
53352	39700	566	25026	12605
3068	57436	46048	38722	2526
66186	73061	59825	19221	68909
92679	25798	15967	17434	12192
69354	30816	21496	80815	28438
39983	39978	59027	62623	55264
91588	47636	41000	76818	13130
40491	55380	17657	81110	63264
88005	83196	75040	30514	41554
42357	42206	15489	53023	7186
79181	53238	45572	92698	37069
49283	73644	41825	87441	39089
73299	14528	4253	25908	72361
97224	1088	47980	18022	28857
29640	36665	95712	15422	65708
4201	3800	70506	79812	23004
78777	93640	6521	26286	29433
89679	33111	49843	62507	69421
61483	28361	94466	28569	71642
71012	87458	25960	80186	37400
64884	61418	37457	21409	97913
39807	40221	47684	54508	45075
80678	55312	723	6469	48509
51573	92215	75649	26133	18457
3943	22756	63264	98889	72710
55698	43626	26769	30648	71634
60780	82172	34868	45538	52535
69653	73075	10227	46737	28740
9330	3828	66624	7106	90181
94795	67228	86937	41954	39439
50781	86943	55105	92321	28107
71084	72176	7903	65864	50423
18964	29743	85278	77954	50573
38879	49363	66698	278	8324
48290	23343	65292	87108	92248
94147	11629	30588	23807	61371
6799	27906	83985	46995	75536
21025	68743	26708	78540	22282
51054	95498	34491	66808	81128
44232	16560	14145	1377	16072
34281	87109	68207	42920	40880
62737	65306	60126	83846	47088
1519	99381	23099	47439	44570
37323	35126	21815	77955	98282
71636	41890	75715	76103	58309
79538	41100	11336	38010	57179
16736	40029	63425	3856	55994
75539	96125	44270	6977	22806
56315	7117	2842	67751	69679
28655	59971	90243	22658	53678
5085	3344	3764	81942	53299
84419	98135	64776	35164	44022
38097	99665	94596	8134	82549
2984	54802	80946	31353	12154
61210	44485	25335	55670	59331
98030	13175	99678	25160	78547
32729	5424	94930	87187	79086
91142	99589	701	72187	72275
87816	21624	7893	77633	45635
78856	65050	12675	62384	87791
84495	84681	79329	7920	60054
15734	30056	32100	64458	96254
47771	77011	20296	23035	77324
76717	29147	56262	66979	89083
21736	92441	11131	78216	67080
28809	5173	79415	24253	27178
85464	97436	75512	6837	56175
80194	28023	40846	94739	93691
29295	12474	57958	67681	10583
60874	95467	10875	58712	34253
42662	33481	18767	51713	29129
59833	14509	59229	49478	95376
72916	65825	93149	76737	66624
40496	54893	51179	58020	16054
56184	30102	27318	28393	82492
57795	68551	56547	14555	9262
34007	7609	72139	22509	73243
91284	97581	96120	23814	72352
97355	85473	89788	59796	15139
84919	43067	45583	31331	14328
96904	74451	29313	26785	61060
71981	75916	28876	86842	9611
62344	94288	74393	78895	61221
435	26411	18529	35145	28129
49662	22161	1768	29056	50692
78830	46660	48691	36128	52322
78283	63706	25119	74404	67581
43798	10009	39129	52239	19438
10900	21839	78415	33240	42748
85756	98969	27008	90908	96804
6878	40558	97174	28101	55814
27448	76243	10514	62535	20702
27376	66861	36396	98587	90891
65787	84069	83639	50656	81090
87793	80851	89918	65880	14679
8131	89718	29428	79840	77719
61132	54400	74425	20830	62085
95405	96725	58585	20252	42053
79063	37628	15166	15285	67816
8235	80576	80042	87208	96648
53887	17375	65365	96264	7761
58172	99235	44508	15350	12516
88036	58423	89843	91684	64602
61318	93699	46970	76097	18401
72936	99933	47110	92796	12803
67243	66250	35747	49272	79368
54510	27414	19559	53401	23886
34725	52742	61962	57108	96163
77345	34258	80465	26872	16880
30023	62121	3228	79735	45092
62026	10657	97464	65978	14829
5884	76851	12027	50368	7630
1114	9253	45219	47850	76717
89204	40965	29144	22287	16929
89197	66556	37082	43589	10251
12989	2534	59234	74861	406
57201	15976	95021	2172	99784
13640	83597	15400	62678	79426
27482	30275	98274	61181	64637
64647	95568	33815	12566	43334
5098	47404	72847	41869	89543
22532	66724	91367	51233	18073
68647	90163	31637	63550	37864
94683	48399	38692	39663	40312
1377	16691	25258	72795	78793
47630	58018	12323	21667	69149
30559	51708	89367	17010	76840
11088	79081	89282	86621	14634
61064	59658	14145	62967	9864
81144	77655	78319	99619	60660
82732	955	59499	58152	20269
75733	84730	95626	26803	20755
94135	49858	24276	40436	34520
36103	2820	63496	91834	66840
99821	14528	19103	71004	39358
6213	88758	12188	5390	35820
26074	77283	91021	2184	49514
85958	11140	72163	20620	33936
269	8729	64078	96257	35227
32279	47873	71492	49254	57202
50671	63202	88998	50959	14679
70521	33611	83016	65808	38659
52283	22032	45591	87922	76680
94937	3299	55136	62986	5464
25905	13331	48640	63333	9225
1358	31775	73699	29052	12669
46349	27020	38290	68562	13045
89694	79183	29903	34800	62037
43213	83395	13419	74341	68471
59132	98021	80078	71557	23301
28475	14291	85778	46973	99222
13854	9553	65137	60000	12742
19658	13686	28892	68666	27589
23491	92179	95819	3868	91960
30687	74367	14885	70811	54998
27085	43427	4129	9348	6289
7533	33640	19681	64894	82653
92265	47103	21507	23800	2437
27478	78545	65284	78634	65782
94149	3550	37666	58826	80440
12859	41259	36400	87570	17185
94298	18327	80912	89120	93650
34857	43459	79726	36958	36868
10062	72133	98069	31484	932
92183	15824	30304	79530	95637
25318	83683	1256	25117	767
1641	88783	27817	23844	8381
7397	92736	7666	75665	5427
72750	87369	98565	77057	70510
51340	63971	25325	54157	85604
80593	56308	47003	11706	92157
88897	93829	10350	80486	1429
99725	42058	48772	5317	10249
42657	88933	26327	77148	72444
75565	19682	1986	2620	5837
60935	60041	84244	29980	52244
81624	70163	53744	80122	70991
14071	788	23491	47526	9168
42157	21216	12818	24169	79830
35496	37060	74603	94724	38869
52631	62774	65813	49230	94169
17733	90236	50875	88832	65473
38429	6161	23265	23745	10962
13472	76238	11459	27862	80793
86580	1541	13263	46954	78842
65733	87616	62683	96618	81396
18089	13892	81062	87894	45189
2269	46913	52373	14812	23577
13766	91264	23930	83659	73186
31739	22110	40767	79462	2042
58704	45637	17301	42675	49472
34433	42820	39320	77316	32674
32735	50789	24987	69943	25884
64426	64739	393	43805	83490
44861	24087	75378	80188	69074
80012	11091	69608	7308	13278
49930	35147	39472	49735	92439
76473	67417	10074	19366	40403
63107	88070	58994	52231	5128
74695	29396	91901	26974	1097
91512	25486	54327	6800	94450
11723	41415	11380	97923	57379
64397	33905	67774	50760	60896
95818	82924	11551	16651	10818
88648	63664	17439	83688	51768
74178	69563	5726	94250	64749
53108	87670	46877	45710	84964
17429	65499	87729	53360	487
44488	45994	35209	26095	39199
31414	27788	42094	56922	19345
24701	22116	86022	65271	78042
92069	37570	27639	67021	81571
81784	47562	96108	83804	21718
23843	49710	80173	30964	22460
29863	56708	77008	50212	51433
73131	76582	5676	76627	86074
63327	94685	41709	74801	29240
58249	42298	33289	99774	28794
41026	37016	9803	79494	97627
51715	13123	14008	65197	13155
56755	73755	75300	27946	54731
36688	28012	63300	12549	55189
22889	2570	24108	31331	94618
50056	19769	43779	75970	95522
71898	643	73684	57903	73450
59174	11354	32935	97292	24646
33669	95417	82674	75908	81047
71189	41845	29774	25254	53027
81387	59475	77418	29076	29005
1332	99640	15415	34408	43338
35294	93722	70554	91648	46834
13114	6310	62733	78062	46651
18306	18767	52019	3936	28429
39579	32311	3535	90194	84396
61742	22350	81124	69435	26009
59855	95537	36518	27049	4042
39464	71755	12304	80632	11253
52107	31601	90247	6638	32670
45895	67771	15685	60741	38478
34393	73979	11234	78248	19092
60767	36567	3812	64871	45589
72912	35394	1460	43756	14909
11226	95661	49816	99063	39936
82303	52357	72251	61259	66898
14687	90198	38503	46172	76782
99611	19968	71831	26487	71855
26294	9280	75202	60840	61644
84802	87501	86448	6871	57657
32904	84574	26095	45628	77983
47094	5670	83991	55956	70443
73979	4746	82910	63468	72241
67820	44317	72383	82937	36634
51520	71557	79355	12364	45019
34160	83189	41352	82852	30654
45536	326	26927	69122	17609
84059	93780	26271	41606	67981
83168	8044	15943	82021	83499
95893	14862	85950	45672	29985
49358	4964	15939	85711	15053
49951	61787	82671	87163	32693
7471	29551	26501	97932	21448
44008	39197	25856	55264	47691
81119	24151	18392	43116	51518
93279	79459	31319	88536	47269
82870	13925	2564	71824	75663
95347	4100	6918	80677	53961
97336	60956	945	63975	94179
42848	4759	93827	4101	26184
89556	63428	89270	28040	49936
55858	1867	80759	71207	8187
33952	25954	21295	78155	71427
57454	16135	71039	6384	77234
31308	5089	53836	38341	85518
81691	88819	72207	22709	95532
56910	96043	81763	8068	28212
48492	38474	8631	33580	99184
36145	24477	70923	20208	29498
15538	2435	78499	3172	2917
89674	59237	92693	72764	77911
81768	38424	17525	75609	77282
55672	93836	25437	59767	94360
48600	46792	40866	78087	56627
35856	61508	28325	83805	86758
12172	1155	99325	62672	79948
55453	1831	75223	74060	41712
76749	24990	50070	39968	88572
87328	40841	48925	47425	51989
31947	70129	4264	53834	58814
9435	35795	97592	92825	14694
87513	93478	402	53692	15362
66189	87331	76751	40330	98197
94606	99443	41009	14900	27655
44775	46634	25055	51965	70257
86829	67592	25293	9706	65765
96877	50681	23565	68316	69988
66906	94355	97158	82819	99737
3874	72306	60863	76566	51082
56230	8716	24023	35324	91659
80177	52140	2773	13430	93433
30448	32489	81777	23110	33419
65652	87240	9621	42227	20830
38365	93889	13418	44687	76357
48098	24668	55076	95105	77777
15128	4279	78275	16866	19785
15541	78923	66155	9547	70306
11990	77193	79308	12076	53803
12170	90008	29980	82598	9438
18995	72600	59769	68592	11611
30828	80161	22598	15023	25565
47733	42554	36738	99285	96190
63490	75942	77236	28613	16793
93980	93235	32050	38397	2748
85510	59507	53192	53050	57063
67803	70990	59418	38659	99027
81235	82284	86441	88891	54056
82030	31356	572	1855	80354
16955	51786	68865	97095	66492
78135	85179	93338	26969	67753
80114	46108	69680	51639	14330
76146	16407	83240	14219	83429
45542	79586	67822	27816	95253
34347	85234	33434	9746	24603
45025	25320	52903	79580	4597
53761	83523	7344	63441	66149
57212	87736	79976	92746	95664
80338	10872	37424	42855	20764
40130	46403	35794	11734	56892
80733	94947	78015	20545	37929
49880	68018	2835	54918	44341
84467	59759	27870	20561	92550
49186	26225	75935	15227	3055
10708	49764	64223	86601	19397
21130	35408	21566	97208	78534
63989	50915	26169	91592	46205
11603	40493	8191	93028	17689
5052	35925	75098	1180	57705
69098	9304	73578	26575	59004
72105	87801	25302	2162	71356
89661	48655	14248	96640	53038
99409	65947	87646	74304	92838
83828	29123	71307	81200	69290
88913	94959	50641	43870	87657
4166	7728	80781	47674	83395
53456	86358	18074	54360	95853
37378	10553	57081	87477	99982
85909	12064	62776	58032	73819
97824	72629	40664	82228	8910
24389	9248	97311	97255	25000
86095	42280	23711	50950	82057
10091	19833	71377	64335	93960
47116	8138	75592	76825	69390
94911	91739	47779	80306	3896
23962	27776	68080	17914	46492
57601	2280	49516	37339	68021
75895	48615	11502	62052	45775
67236	62915	8401	27055	17047
6418	89865	84486	11683	62233
57634	21570	89783	10285	97984
26723	65109	84721	32649	5004
41762	16987	79861	95265	87310
27728	86762	73886	14473	61288
13799	61802	10322	57724	19036
56407	44542	21689	79240	59999
44568	18041	80244	52699	34590
28182	5897	69074	67839	34310
49429	16421	66351	91518	72835
60642	77976	97469	3577	20616
38057	47040	5418	41867	29281
13717	20285	56623	90195	22497
90733	66601	61101	28232	44552
71650	15363	93245	65756	22006
40605	28245	80751	63998	59655
76589	95697	43431	53736	14081
78151	86916	65656	9429	55932
13091	32591	15956	72694	58089
68624	56498	43519	33354	28498
31617	7967	79849	70037	84337
63472	2086	57030	32965	70844
57958	60500	98805	19162	66323
19876	88106	8679	27069	18168
55072	24233	44003	73173	21769
97282	62607	31017	75510	48080
11173	29066	22389	48325	64247
65661	21695	25492	58746	88950
38245	89711	80015	54498	7068
34437	2014	20224	81146	89439
62153	95575	2416	27594	49722
15363	41220	35960	58197	66774
1613	90228	35019	57058	60300
13881	82189	18961	92738	51628
53377	84037	93173	75568	16921
75632	40341	32768	3868	63925
57893	30557	49729	83559	28958
25169	34895	53343	88566	25701
4518	61478	67800	61684	93648
17807	47487	97437	80920	98739
5630	66692	7452	63525	30066
47942	4969	73866	50805	80109
38806	7077	41044	28859	78840
44156	56159	57220	42578	2110
65245	27186	41675	32905	30391
71347	21322	6885	13291	93781
96358	94730	10605	91145	69511
39572	972	45803	68001	64454
97843	9377	95375	59444	81790
62983	72948	26597	47865	92061
53137	85348	55882	3337	26972
87561	933	81735	10043	77529
73183	95499	38907	73964	70231
47798	44135	56656	44967	55420
92770	21722	97877	92628	66041
8085	79593	35548	84006	1975
22453	60653	30401	16998	20760
21243	4194	5151	1676	7812
70657	85650	89532	50861	65553
23052	41886	57470	51788	63717
85732	84023	47607	79489	14350
93169	12149	58383	16071	26976
5002	74525	1228	1237	73208
18084	98068	72697	87853	99675
3997	41008	95404	96828	49538
21444	81145	77900	48341	84922
46938	29679	46125	83198	48286
63268	54174	2024	7814	24707
74270	66385	63222	12547	44696
76157	52096	40591	5444	38604
25492	71183	78451	63798	73528
41658	63396	21691	66134	86582
11996	94878	76466	42501	5568
78845	14648	7771	11423	17658
21433	45886	33137	82472	19185
9403	59063	28360	83730	21588
47200	95794	28420	79247	3550
51896	73085	24718	18432	98328
83138	66440	5616	88995	77839
84969	62298	66718	67301	78705
71109	76887	48286	25249	84825
69209	83638	54577	11563	56920
73685	30220	24773	39495	44921
39698	80206	34419	89127	52923
25734	62310	65002	18044	4914
85400	78016	79767	14724	29177
31430	54290	30139	39318	14564
37808	19940	46736	19568	55230
5820	8081	6236	38933	24681
81303	79071	43778	13456	49565
82824	59380	53397	20880	56021
54441	60048	46918	5879	12690
80425	74583	30472	92398	60792
72997	35049	68268	5753	18386
35246	62775	87556	60232	82006
82620	45313	84500	9157	75641
93104	42280	71801	72237	96929
11144	34369	80552	42147	56439
77231	1062	35702	8158	52949
8290	64151	52157	59522	62631
52784	16689	84740	77134	64402
316	38830	30852	29869	97913
79603	49285	65567	94901	23306
61301	34716	51008	83796	3234
65694	81885	21702	40456	39470
81436	96086	4130	7695	48747
1107	96501	31545	16842	19167
50199	431	72994	2359	58399
78110	79852	9566	62867	55533
57461	38294	65509	27514	37309
9021	92255	51898	89901	11236
58438	63140	12693	89232	48994
20878	64297	88068	27313	8741
39010	94903	95405	90262	6625
44543	31649	10576	34024	7965
18913	63044	93795	88814	96943
8013	34056	12202	83438	86766
40131	72193	33148	40089	69048
51692	88148	43225	4005	12045
89249	80662	91053	6333	27869
98273	16436	91692	44775	24906
33961	59679	41506	92348	54229
23571	3060	337	80415	6027
1895	2984	13816	28270	38450
17912	53945	38846	26616	28826
41521	70175	63688	15229	75428
17378	79568	60235	76975	68507
70302	57226	91644	97437	93666
13428	23454	97097	15321	16900
57479	84074	33438	53989	19142
28212	48907	75188	39483	5400
3461	28768	82528	29247	88630
88522	16990	47866	81637	54737
66191	70511	30474	24409	11747
7663	63787	50799	96190	89937
70035	75127	66320	91633	47237
50278	14433	96962	58021	31769
51576	89038	58702	64893	46468
19624	63003	7934	1033	63817
39910	2942	68305	25721	25709
4553	9541	52325	25184	59034
67543	51090	22865	48465	30465
21860	93257	84529	74279	2038
45381	94240	65163	98455	62918
73143	45771	60805	82863	49874
54959	2385	98290	90553	9226
57298	6536	9134	96538	89423
32929	62580	58459	78013	41813
69052	25996	40859	53808	63704
41156	25321	95387	29617	92469
43012	5857	82161	32035	16852
40436	40399	93850	39118	24481
60132	84423	91494	79630	52772
57505	24546	22385	33185	75625
65816	42047	51689	43821	64467
61157	5597	14117	97098	30870
8122	93509	8266	92593	76150
93645	9227	74540	29254	64027
89473	61966	99662	29593	60300
82529	37989	16161	34053	35005
33210	87452	5278	38954	70823
25227	15838	80921	16031	72159
61664	43894	87782	6755	28374
46256	72812	22105	89866	97334
89410	7345	81330	76503	70800
38960	74622	64835	18542	45885
18493	66556	8174	71489	79124
42184	63983	36467	77826	88609
14854	43261	5706	2417	13176
83702	3489	46329	53728	37896
1595	34588	27067	60884	73211
97888	40498	16584	74569	16193
12407	99873	97669	34406	15847
71223	68578	12576	32532	41622
4803	87920	79938	49209	47312
18061	49745	91310	94	72000
55414	1045	32957	50508	89301
26994	11895	97558	26481	83218
7912	82748	32650	91937	15820
23517	71878	68714	84356	44699
48997	78382	85222	15568	63021
74674	29787	82856	64488	27721
49394	25308	94151	2944	49597
55381	96596	21732	93462	77512
78113	9852	39410	45292	45077
52308	10022	29924	27061	40118
93776	36336	32498	72738	57480
912	64010	48356	46406	47938
27198	22474	78988	27997	19437
43813	50981	88385	80432	47378
15667	1531	52646	65726	80192
60103	23879	75554	76487	92139
61328	17197	65576	78673	95770
29263	20093	36311	49831	36854
76273	26753	46849	37019	31860
1652	4059	74164	78955	77586
59321	14928	68094	58783	97327
18216	18658	93039	47342	27367
80220	77407	45456	95181	79513
69945	52777	53967	22267	36700
51512	94471	14632	83984	30279
69805	41482	73599	86393	48234
91086	13361	59667	88553	83003
89515	94575	86882	86954	80661
57144	99059	57530	10371	61240
56419	92025	16199	64654	84486
32717	87206	69351	63676	71
42967	55946	48979	84037	24816
