82268	80036	97508	43743	18263
85892	55521	15007	79603	52173
84152	82596	79049	33452	25907
3776	10118	67769	59762	78286
42535	53621	56872	66795	77103
8401	93519	8913	60123	64706
57851	20308	34745	89707	53626
65802	55098	93725	51294	46168
36353	12861	72093	2450	54902
36400	7405	94009	65498	81453
78794	53304	68112	36780	69951
56834	96181	7601	19842	75312
8395	71861	59038	82176	19222
27202	80191	17497	91100	20080
83925	69024	25348	85619	62017
57007	25040	36585	9292	35535
78802	10445	79840	48396	13170
37332	26370	9473	49561	27185
91031	3351	80425	50852	62057
89226	46544	78120	13694	19801
57862	13416	74817	66339	57146
70829	86260	61103	22607	10177
72858	8419	6363	86955	21570
82654	92389	68687	49362	1132
24270	37509	67024	91397	4344
17166	95822	57920	17458	15631
46114	40815	28967	17701	61497
12406	49951	89149	86786	93142
49189	69322	44134	84358	17099
42155	64994	29280	12136	47672
97982	65156	5285	17316	19140
67860	77994	43156	38277	88434
81820	87934	13702	57195	2760
80440	44727	7743	87789	89248
22899	20819	75621	47377	20188
76931	4013	31840	56464	5487
44894	12825	36134	2685	6647
68650	26198	87357	96190	35268
21867	95732	28969	77310	46773
583	36753	44929	16721	22189
18097	71559	71118	18677	94982
12443	40769	30001	93107	26083
14660	12167	6391	38280	95493
38087	23419	74086	97753	51831
2438	54607	92705	41135	3294
52089	84608	26268	72353	79419
90284	96758	41320	54603	69639
689	30140	47780	27740	65818
44129	22332	54262	96682	55213
75965	45087	93595	75161	26875
15033	68812	23760	82810	58667
24334	77126	89987	97743	32559
27782	10752	62051	35104	15481
39709	72976	12441	86418	92075
81098	71814	4195	57770	87203
34693	70019	53354	41723	73023
83697	51819	4706	92236	71078
89906	99558	39060	15704	31898
14013	5838	69756	48459	85598
22531	19950	50269	40367	19617
95657	64809	2811	39687	12846
59223	4764	83930	65547	95987
46248	88900	58976	75545	79039
89214	75590	50722	78223	813
15127	21276	37531	95101	45319
42931	50192	73580	26528	71817
55574	39408	42918	15344	57846
23323	8472	9315	91978	88576
36964	58896	53244	18451	93902
53360	36114	40772	82335	75018
93818	40128	84628	46105	14457
79875	83027	4777	56586	90642
9024	32870	22824	15573	36320
24451	95923	62214	1133	708
10004	41119	95072	1611	95589
55873	44678	78558	64889	99269
9223	39110	39644	6008	14070
99268	66740	33644	89582	68966
39665	21993	62813	21571	25672
86041	57980	33856	42931	44086
32178	96681	57944	1310	26548
57943	11372	2068	75052	28011
86519	67663	35609	67929	37036
13424	59864	74004	7167	58833
12591	74797	33456	35022	51794
