96955	28490	30337	54296	30854
40319	83292	37018	85058	71670
71728	17260	1180	61033	34542
38320	83660	46745	70934	79730
19691	87586	66741	2827	84940
56936	36281	65391	66603	28766
12099	61870	75613	83924	35179
30640	34056	55478	15773	69901
22053	98700	19865	51456	19156
34529	21895	66856	81905	36633
40192	69203	98456	20050	62870
82171	40292	3721	8374	68739
93765	24556	37302	84660	68216
53971	74919	67678	94769	39921
16121	3659	63556	97432	57372
33643	42205	88422	71686	34244
52592	89560	36194	4242	14049
52887	18114	56306	81552	68107
53690	50845	91512	95633	8284
39905	10096	61005	62039	3371
75031	54160	3539	3728	28477
59945	93501	31683	30884	99209
35595	64830	74155	61042	9885
49489	26445	73284	10707	13695
87996	61944	54435	10196	81406
80906	17521	41472	98570	72301
6263	85137	34561	28027	2338
6886	72473	83327	25014	42150
61837	6151	3834	96138	87182
12229	98729	25629	43999	97988
40601	73100	64093	56626	41768
29691	41358	6457	33642	37628
64624	77962	73787	8060	96996
52152	47102	81736	51924	50308
27668	37749	54181	22395	79696
36423	23199	26010	66872	61792
66631	53370	9509	45901	6682
95559	97036	88794	76839	6525
7390	11002	43164	41239	46723
15731	51753	55032	64401	83111
82683	87332	79624	53441	55325
31431	99196	85273	25729	85660
13993	81695	28534	93861	7431
6554	31331	85620	61380	52694
78404	78067	64470	94781	57688
79472	5758	67934	55740	61375
33305	35330	96072	44453	99725
40943	97120	34493	25005	98217
54918	51526	14994	57633	60140
10504	67153	94845	63820	57854
91808	76742	55823	96790	31827
66710	80436	56770	16948	71431
65275	67652	30345	53976	45964
41168	37795	10453	46547	25188
67183	14179	97769	86145	85563
30118	18584	35307	21889	55724
32874	51377	45086	27596	30996
56463	76729	73503	3358	73061
49001	80296	10967	83539	22675
68064	22600	81611	54858	1284
69479	35795	60518	68763	11378
21862	51710	94610	8643	956
12778	1443	71398	32424	2255
15795	42152	16161	4395	16534
97814	28035	83632	12982	98490
67402	84840	459	92059	34562
36223	31874	38984	29666	3184
65161	17451	92884	46637	81708
30005	51762	8321	77825	93852
20735	3133	36747	19837	20289
14878	49393	25467	56069	49115
79683	39720	92239	48791	92580
43081	20270	81495	63594	53770
1009	43417	15023	82895	1002
45779	23681	93597	96817	25822
19588	66397	61577	36142	99554
10629	48739	2227	32933	96712
76059	40004	71303	5100	79158
1116	37907	46240	57942	37486
48357	69732	42579	11490	8230
80973	61032	3132	38591	35989
56825	6165	46329	11500	15003
55846	730	60644	73152	6511
34223	38812	75080	36339	12386
20814	82910	20870	16600	44681
57538	61864	59468	90871	61898
16341	80386	50066	35289	6747
2262	3190	32178	82734	31061
24766	36278	62638	10359	17465
53214	2904	47666	47527	40179
40620	95290	79328	68117	71805
95413	1694	68114	20812	36255
66233	11481	24966	40503	54301
58503	18831	23307	73009	67207
37980	20574	54920	77479	35439
29561	41854	24942	10539	75883
65613	94131	51546	71984	53297
25083	90350	21466	75849	3700
70696	29023	50438	28164	87978
55213	23922	73363	97427	83865
68419	84746	58440	81204	97663
98336	99736	50994	45447	57258
87499	96028	38595	85647	8106
30836	19054	95305	51692	31809
26929	24280	17503	30929	84598
9405	1169	40789	94363	34281
98767	41452	55909	38467	73651
81488	36092	68881	6807	652
22083	51380	55666	30044	97467
6261	81093	16320	79887	97512
21622	19062	84988	16617	81866
96698	54641	29386	49694	25750
42989	8963	7526	56490	76385
39384	16926	93922	1366	57443
30701	45937	57195	97325	22285
30632	51498	68779	84686	41693
53435	40794	84010	68759	87482
85795	7207	72020	94402	72560
3138	44152	70964	3186	44233
81587	13420	82538	9155	65258
39617	23534	74037	69315	92253
99962	85542	64000	16625	67680
12717	31620	83233	25387	95023
26997	61060	43458	59963	16864
40974	50979	69384	75072	83361
43680	10024	8738	84069	89369
96652	76173	19971	10816	32363
78187	17912	26336	99414	81906
41850	31298	59954	73956	82898
50332	95712	81660	18973	41662
79231	51549	7128	74459	16449
84732	15524	91109	65215	33988
18091	79312	22754	63473	8029
22236	23219	27361	70237	86800
78415	9098	87850	99957	90294
59813	61420	52404	16954	35493
98890	40513	64125	51741	62369
88138	38522	83171	68348	20631
25499	90744	52465	4659	91982
72490	91749	3354	46608	56564
46135	26471	31391	89313	7153
20363	20456	32098	4152	38582
26017	2348	20763	19462	77067
46096	7397	14912	96652	16707
1441	85705	34879	80040	39980
63117	82474	94195	58485	81114
28335	54467	51128	46396	6713
24007	17784	90252	90642	75073
33889	33545	10234	33997	95075
93846	36205	1780	16823	38511
66856	55886	16695	95399	46434
43175	13010	82078	12931	23169
66469	40891	82825	1767	83427
9646	88141	73501	58582	29812
99138	49583	39224	90264	37631
11366	43761	36998	3794	27948
42121	43296	31748	14453	10939
75945	42755	47330	97717	93048
78872	57514	43648	23753	97582
69403	22139	29164	27719	79030
75213	76787	6537	44119	57632
45039	38522	9712	27	31954
80183	12210	60322	63813	83414
66585	40752	65329	34974	51642
55715	98033	17902	97409	13739
54131	12420	66873	59214	74437
66232	66693	74420	34957	98165
37105	82553	98560	64890	25265
54061	74109	25714	81229	43710
81994	29242	15286	95209	5757
76350	92184	45903	91856	93419
33977	10769	85262	4786	70245
97832	27337	87059	95473	97722
98895	24454	28809	37961	21061
32836	36443	90550	65028	4195
85179	70618	80547	11360	84787
11825	77727	5431	68314	60569
61559	75349	89188	90035	85891
79747	19077	29737	95021	7774
38661	74372	57925	47070	29899
18434	80416	23073	38281	4841
88907	6363	64568	12694	39441
22661	69638	31575	72731	32758
33619	85889	21450	71246	46024
70400	49468	61322	74191	42951
89866	78933	54989	63505	7229
82850	73145	90560	32092	24930
35877	54291	48932	3561	32104
78109	75273	13685	8180	23082
11552	93972	11143	4999	73762
56546	65326	81329	40216	94527
37454	9734	42676	9116	35500
42969	33537	36203	42549	43585
24841	71892	65310	12714	10093
73720	11531	25142	80583	20493
42655	3789	9078	35651	17009
85158	52656	8376	99918	76398
28943	79771	76060	98491	25468
52744	60376	38553	47793	78782
72945	9565	29773	37229	33788
21789	32879	88008	34315	87869
68209	16281	14620	63952	24178
54478	67347	87004	90694	81272
19002	14802	23781	3651	34914
94288	28717	99758	12300	65168
26958	95269	73793	22241	45224
53100	2054	22073	95686	21485
28168	74917	78291	55429	63097
98833	73558	55455	60871	48435
60132	85370	35264	9115	63778
4670	81355	35272	31588	19044
33540	67620	17546	59728	18454
78660	15709	56665	87298	94833
70157	56577	90156	86401	45708
66931	46373	16792	99641	16755
70856	12486	38608	7805	80590
1155	8896	98689	59775	81321
60777	15425	5144	8154	54993
82990	62538	21359	37258	23461
43402	67265	19392	54879	33211
16652	60429	51788	37589	34630
62501	37182	49678	1500	72791
13201	66876	85215	14067	1056
44274	18473	18284	40598	10050
76582	65076	84143	25697	92403
15880	23288	54028	24654	2891
37557	44525	79164	18150	90168
88784	73474	43829	94749	55740
90055	78391	36653	4578	3480
17102	13559	382	50748	82304
15616	68689	94350	90911	82876
19111	36023	62780	88821	81284
13718	47914	52788	70872	79456
19393	3456	61966	66385	10402
74327	41251	14019	759	4457
46328	37682	75059	75174	6708
85120	63577	78774	12787	50941
1527	85661	20395	83919	31959
8040	69208	39397	7262	23564
46640	69253	67553	8432	87542
71658	47590	26516	75975	19230
85547	26944	8982	89112	51443
38465	46287	8874	20842	85549
14362	44792	76849	91938	29744
27756	42427	67886	37464	18762
2987	57428	52394	70064	57430
99457	9645	60842	55225	63848
74316	16838	76232	77988	78005
94877	39914	36218	20860	25360
38587	24548	93503	94610	15934
64824	51404	49493	61467	5709
66298	76325	4540	63656	94523
8587	75318	82696	16399	25267
7678	3370	51418	55666	5165
1250	2491	91771	6957	52408
93065	2082	37361	57282	53975
38981	96675	70733	28904	67738
94291	55170	92271	73190	16277
95494	13554	36339	76194	79256
59905	63100	41071	41319	21839
6735	37949	87445	65248	47071
4800	35280	37661	28166	55352
1635	47552	83905	17209	52355
50491	95467	73093	42343	26548
58606	43714	87592	97068	97538
72134	33673	46885	31892	9821
35652	83720	33133	21256	82018
36841	76524	74653	12171	86252
36595	69349	41077	72432	45152
77197	96102	28203	62550	37477
18829	51465	74578	83565	84859
94689	81447	5168	66460	66905
57831	38707	62378	85804	33351
18836	60028	95912	63886	60178
66627	72102	61822	3687	43409
69261	24094	5552	52033	54299
48546	88500	59071	45989	88400
62423	38922	4992	4679	2684
10162	97422	97732	59584	34845
88885	33809	35231	81123	72985
10266	17795	37440	98196	87719
22039	37885	95784	79787	39238
17097	60341	86065	71536	83988
89977	17424	81740	96348	65474
31598	2305	35830	44993	457
67964	52350	82937	70619	81380
17697	68562	64342	47763	96510
46298	74217	75328	55567	62555
492	22723	23146	47252	94914
57146	86245	86755	86494	61064
41439	24847	25453	54153	54183
36739	20821	2941	49553	82207
78017	55589	10982	44092	40782
31890	50964	23201	39051	24473
29926	10897	54383	44917	73632
34580	82930	88023	9604	29925
32637	79673	55243	46599	90523
20981	63723	50466	17064	25519
3274	61919	1795	16265	39078
48220	62413	11101	59680	3207
86006	8129	95496	36890	30003
43776	99746	25766	66237	88071
69247	22936	55048	89468	83875
91854	5229	77009	8769	26208
75802	1178	67268	92489	83441
94761	14838	92885	47204	82475
73644	95715	55206	7587	84973
95325	34913	43480	530	54357
7241	43830	85021	24306	24939
3941	38846	69046	48967	66880
3696	99583	21779	39518	63037
62156	67926	50709	30295	63367
16685	34381	13402	41399	37793
99376	33092	33875	43430	75933
80230	98727	67164	44918	65209
38442	48935	37803	69349	54306
47084	81820	98893	1181	57108
74000	42185	74062	82476	75184
8799	30922	76339	71323	29552
49858	91483	60838	72594	38806
67877	53642	13018	66244	62599
51503	41530	16158	7825	73548
54966	96147	43167	64592	83039
4853	20129	56645	50019	69855
65161	29814	97605	95782	53498
31138	87844	61862	85689	58877
26025	71677	40015	48268	75775
64618	73735	53628	42370	23931
97623	82708	7341	53580	71780
93373	55765	7014	91136	65603
44085	71795	90205	62514	4140
16484	98279	89176	71487	58350
72557	37421	74790	79804	36936
31214	46712	33863	79422	38143
24394	59659	81456	79966	90318
54099	33210	66086	16099	18076
87271	32419	79177	2909	41553
19250	79658	38428	41737	76025
32559	19527	10312	77066	50344
10703	75465	63649	56874	63947
58901	87320	33743	88866	65078
69877	82043	37717	64982	42537
54909	6907	33936	38052	76751
64874	61481	1209	30920	74463
33780	21648	96451	18424	46347
64627	68665	95504	93478	41724
15864	35942	73971	37442	32902
6962	96822	94590	42275	71609
90713	41974	44297	68719	69181
22693	72946	85201	24387	26708
36273	47128	75919	14884	22849
67506	74477	38480	67118	37183
27180	99439	41829	8802	26797
90640	93844	10709	41204	49978
35536	81897	21228	4394	92971
1940	78502	1269	94673	1180
44650	9586	36126	61882	68518
94460	37260	57972	51581	80440
55509	41399	98975	43731	38717
44191	14340	46894	43191	56886
89695	79345	36990	81418	96394
71290	51609	77563	46502	98539
79738	48593	24721	15400	95112
36980	48334	63882	3044	90017
69679	95906	31928	74509	11568
35058	20773	99472	25469	32441
5351	30091	76320	21055	52986
97579	36613	13272	26932	5311
553	7832	82326	94730	54451
57766	47724	97947	41125	28070
21790	31979	40584	96356	2909
6776	53090	89411	60033	69842
73611	55851	37416	431	94692
63475	26188	93806	102	86025
41579	38845	16308	77096	64112
79230	53368	59424	54008	36415
31173	54220	28901	25009	70836
97232	77945	81842	6148	73177
18103	94880	55630	71535	70887
52319	65086	33230	76153	61447
94731	67860	6597	70978	4250
23648	11445	77609	95298	84815
3210	46899	34867	67177	3944
58964	48479	58464	77239	61397
31016	40035	50982	84087	23410
93663	94795	87847	67568	35665
45224	71179	77041	34758	40380
19070	69429	61385	8572	10576
59921	18673	54195	47386	27029
8951	29885	80141	20285	18757
49197	49260	32645	9062	43644
46888	66747	54098	88763	20816
16528	17728	69519	44098	97721
58372	10418	44044	49056	31327
27643	6880	9369	31631	27307
65817	97721	20126	83760	76919
52183	24967	48515	89561	38141
63040	39053	18684	2176	64554
92145	3882	74919	58426	41481
58152	32208	57667	29809	98632
3699	85284	53731	74747	51097
83492	64380	60171	5553	78816
72003	19528	27996	56180	921
39945	61292	97892	33095	24639
8920	27129	15643	88193	41754
65358	94094	34730	62839	3032
44606	3263	49205	64715	98483
84885	6106	67080	27961	12512
44966	59722	7478	64991	6427
2308	64732	37728	25944	24495
54259	19843	43863	103	42429
4840	37300	95108	68910	48428
36831	96204	24356	58662	23127
92793	8148	29847	68228	4706
46086	6024	58421	12639	53321
21822	1618	37224	59986	99485
35945	99025	62935	42210	72789
29283	19911	22149	75537	21946
16310	75784	92340	2068	68853
55098	79098	94778	27133	42866
96735	28173	33641	35341	35550
64063	95778	67824	17553	45664
40209	45099	23254	11224	59764
1021	17965	2662	95211	23038
75726	97562	30027	15884	75249
3202	52021	44225	40672	92482
90240	3190	42367	58652	46182
85618	8380	44924	14170	14183
50887	2796	43747	43918	97130
46193	81451	69020	40161	9288
9489	91394	88567	82634	19543
61023	75270	77404	38999	94597
71718	72032	59758	37931	41271
94150	37901	87812	87916	99005
61462	26575	45159	36689	51595
81012	77063	98808	62911	75263
93046	41589	57189	50784	1216
15441	49757	41129	53677	68310
17486	41802	94064	80927	49197
92961	25190	40692	53526	31907
40883	64594	14841	7933	94262
91164	699	99669	42386	39604
831	68972	24027	36446	93106
33400	55223	39311	45794	25778
25108	28401	33553	34986	58061
61060	7216	59417	67537	80708
86982	77951	99441	19643	58968
20358	46872	20846	13621	21939
95100	69760	85494	46588	13689
73741	21439	74932	41617	73440
13537	10949	90010	80187	11235
21416	57970	45506	66995	52046
36909	16536	10442	34088	6398
9132	21765	21590	90177	2136
36748	51251	57488	52902	49312
61583	2834	68022	85363	42714
10191	64820	76085	11419	69151
26277	66103	33278	57927	16055
25584	96915	6301	9258	77610
91605	27396	29213	72523	57386
30786	13727	11019	8935	26304
57548	21895	93276	60079	43541
82661	83611	34552	76701	3088
35526	1096	20762	87056	21959
32536	2872	94033	83817	69163
66399	93278	54322	1885	94717
90010	59460	90146	54438	96131
47042	93929	91884	41218	66504
69345	13602	30975	88190	49538
19511	85644	41074	52260	6214
19400	48687	35932	74983	98734
6597	34628	63990	76097	58002
16618	52320	83670	40610	94144
93342	36386	61044	40871	63421
35908	62810	9679	80081	24821
12873	26263	76241	98261	27908
54413	38371	16023	91517	96833
64979	34355	62459	3210	41457
96679	2626	57893	10180	69202
60622	11848	58805	42045	59813
23022	59914	94882	62213	68267
26343	90496	57368	76370	22013
61666	84771	44733	4411	16217
45875	61845	1794	5201	3997
50156	87773	86559	98205	20189
32323	90572	19620	22355	19171
19855	58858	62626	34727	10034
88591	59906	95388	6291	60558
40557	32571	57078	6690	4427
55921	87859	10330	2743	72090
17279	16411	7891	32469	27497
1885	99076	57750	66967	86979
25603	59063	95292	84557	18871
66278	79818	10521	70059	40731
50740	28261	46	50156	12217
99328	24803	64348	24282	9856
64502	23079	79477	14009	58306
25713	99067	91589	97393	56010
3347	34347	2227	554	60809
11139	98078	29455	40301	10438
28745	40916	60045	31589	54364
59092	84958	4353	15473	42539
15615	24220	2117	70339	38977
1649	68904	94996	36163	41939
32087	53953	38424	82656	25019
73338	74185	75101	45969	20012
71371	87541	16164	32860	56276
40976	16739	58794	58448	54201
96514	10737	11802	19330	43053
35482	47952	93720	69679	33789
31339	79047	48961	99967	74952
47297	67494	85113	57592	93751
52531	58802	5316	94213	22220
11362	42337	9204	26671	81448
61259	65887	51157	62636	46007
54996	62212	2984	28443	80344
50851	41653	88237	62396	71863
44215	60724	24649	13747	53740
44403	46936	60906	44481	75315
68366	50083	33983	67886	99446
56840	98751	38304	28138	81606
16158	4079	93900	76528	83067
52770	49807	30274	28350	48176
66866	91096	69005	51915	45724
50048	69605	86186	82329	27031
72699	20322	24537	38869	1690
33049	40432	21756	54891	10374
74393	26662	67157	79830	48870
72413	47586	90560	97957	93171
13082	33614	60179	41634	37939
73712	58259	91515	21469	68004
48101	24695	50897	83203	15658
3128	93747	37316	45986	52213
67965	8208	14292	53955	22623
88032	49731	8692	69023	26986
89916	3051	11684	71478	71430
15667	32555	51884	33709	56125
16485	92874	77304	51752	80920
34025	81534	41210	23256	52885
43060	57605	63115	7059	11310
71184	76212	44890	9153	10695
77088	5113	19272	27673	60009
5004	173	14434	69454	44796
63573	2239	27155	61828	43240
20684	48664	91177	9729	66567
78048	48285	21629	28685	22976
29321	54112	88178	69387	81011
77099	20901	89812	31593	77222
18338	65665	20615	22890	21042
91124	23224	44899	29936	74750
20550	26139	7698	99121	62573
4793	43480	2946	85438	44159
93369	68089	33618	25356	58416
67606	97667	19802	85345	31244
6744	11109	37059	12527	44923
98553	13576	76933	45369	74969
85881	59596	25832	21246	93255
56392	24886	42308	93962	34949
39733	76654	10618	58561	55582
56412	30873	28925	949	34230
22258	16728	33870	7659	95646
49823	37140	56228	91364	39348
27936	43584	2064	64812	26273
3096	33611	31820	86077	67616
81914	90200	50218	98571	11011
12274	78237	21978	16801	43431
17427	16264	25486	36226	66316
38418	6722	14630	97367	98336
91084	70114	28104	647	85956
41376	5400	16343	40903	95037
30142	88368	45611	34649	99331
74538	34881	53285	70319	19953
48960	18796	95783	15054	79171
83353	94842	33444	49139	83015
79991	28483	23065	71775	57200
74493	90303	71418	54647	18227
53811	1374	59157	17783	97583
72643	78028	67851	82524	9941
24271	69212	63125	59856	22067
97489	95030	13931	45205	65377
38019	161	85166	9731	88881
31566	65223	63354	23653	58172
51301	33163	32971	88914	36246
28473	34720	89623	48299	74315
68522	23640	34615	66777	94392
110	72845	91248	93984	19548
27974	28537	18492	83739	47108
78222	71297	90069	69162	49038
4877	5878	88091	43658	87155
32346	79792	86529	57865	91546
16343	20925	84650	21651	41205
28113	81279	55729	20611	1212
14359	54584	83117	80334	23827
35747	59432	95601	24099	60594
29508	32077	49647	43934	85663
36556	56834	7121	22318	9543
15725	47771	25909	2168	83190
41321	3686	22215	79977	68255
46721	76157	3645	73291	71867
58048	14065	33789	90913	20033
96873	39812	18355	58910	13635
86107	51500	40896	61300	26009
50628	70740	9284	12059	64183
79411	15950	53725	6903	63108
8903	31986	31247	87311	56772
60257	6336	43587	81350	32184
10785	43746	29851	85941	16016
68987	93560	50017	36663	72316
24757	23182	95696	176	43260
60977	37626	64497	46811	71771
57661	38483	1670	46298	48670
15274	87395	14138	50710	45475
6286	96632	14846	896	90895
3422	65755	26066	59664	947
93794	65438	77992	1253	11168
41697	26396	98757	11835	21473
19703	64013	39292	65582	3877
41029	4652	52092	15209	50872
68498	17067	73616	52670	82153
73254	86094	94610	76137	41596
81896	33153	86249	78572	30071
85197	33645	6637	88770	23574
77161	82652	95677	8598	6596
3934	87451	70451	10298	89408
73722	42633	44265	43412	64022
70179	38659	53067	29217	93921
56464	58006	18074	26323	90785
16715	26121	89134	58530	59197
92391	60038	3119	56988	62242
77260	11765	8467	18972	92105
41114	97611	93758	7068	46109
98731	48666	86287	77277	7308
72286	67350	34221	34372	43538
43128	22874	56544	48669	19068
86636	88470	68436	39496	77746
27016	71893	24183	61335	93912
76530	73536	60355	86312	27835
60161	68718	31324	37755	9747
56184	76943	49920	59765	83996
30863	17212	83391	33943	93263
78280	56259	33185	4145	30697
34435	17198	39359	84993	65012
45369	73215	94811	64518	95009
22467	33392	50630	65784	6471
5193	97315	3342	14313	74789
84918	55271	66040	54583	2372
56032	26029	5005	92075	48682
82664	11034	21049	99212	13473
44369	6476	15391	36262	79336
19756	64216	19418	9303	34542
6484	61194	84625	69637	15154
36774	11567	16529	66990	85388
72935	39477	99487	85847	75130
66478	43743	66727	63073	61736
23962	93749	97322	99602	86956
90146	74708	49515	12063	70352
26625	57347	6828	57736	94500
88099	22959	77080	70254	95646
1517	46754	85504	85695	39392
86205	85263	8961	66594	587
88758	42918	76164	80178	43765
84496	50537	27271	8541	43588
35413	48185	65108	44051	51803
38258	98953	74065	61658	82382
14008	97611	84496	25322	89898
15357	47951	1366	91580	45174
45763	36803	36870	89620	12316
53465	36766	29005	1164	56589
13181	60306	75262	34254	74668
74835	23539	32701	72693	98471
5423	97479	64307	75547	26987
90503	12830	21354	89727	90380
27469	33515	58344	48081	49750
96920	38907	24528	77006	68889
77492	46427	54096	52666	19881
35167	11244	58026	95604	65532
30874	42615	96765	84564	38005
1946	39543	10798	75179	95774
55617	35886	19325	84804	82884
90036	5622	25324	85027	19846
95151	9834	25035	38936	33099
93540	4452	36290	12632	19071
76081	54247	86324	95346	51258
8533	5028	23028	36262	59794
84307	39033	4688	1939	11805
44214	99928	77078	28765	92686
24717	40226	23765	11208	90504
15374	455	90761	85194	50909
32161	77061	90164	75816	18589
32615	14785	33256	25865	81731
66109	92314	43368	79939	48029
13303	97379	68614	48196	99865
58308	57191	2400	96079	64656
43801	53225	17567	28392	72933
3764	37663	41989	62384	92852
13738	27668	83857	39137	64268
20467	33935	28619	35776	52896
99934	78531	24278	31416	41619
68806	9374	50765	72157	95329
16371	70755	78812	15847	76384
51512	97853	85623	39825	12472
25487	50489	26659	32992	44061
78085	13200	64289	86144	30035
6787	41810	86935	47974	4985
25048	55173	70787	16960	97376
77160	46072	79678	91862	81743
17096	51734	38980	62815	82980
29407	57542	30543	64870	65164
7982	45085	58903	64144	6589
87736	48019	69079	884	36238
42116	1597	67449	37954	34007
72355	2092	93206	87735	57854
90602	70922	19530	76348	58078
85422	15031	14468	47508	96383
69011	10873	35076	46217	44107
53553	90403	15176	88610	14965
85534	42302	48925	21926	64788
65154	2015	46008	97291	85807
21503	37132	1627	56937	42647
89803	28481	34119	62976	82528
87235	13862	82795	92647	76336
49890	87810	23109	14202	64346
7482	94760	56289	47279	34536
41555	61255	25911	39093	33652
36219	2540	18425	55872	70203
21568	87650	1665	29450	69825
33186	15465	97172	23162	73923
56016	28832	68831	5892	29956
9887	15132	76751	72375	93661
90921	1645	92348	95127	79479
53282	37136	73485	21087	25237
81622	73373	23345	4954	68675
56722	58808	36437	39438	69128
20546	1090	93268	89538	34885
50720	43353	54149	77391	58033
7750	22085	48167	74507	46380
4185	48958	70194	68528	42608
39268	22329	51298	97085	32924
39877	46432	3058	66587	74711
78799	44208	72637	32619	63510
31575	98666	95809	97647	93630
16755	45662	73689	33525	27304
48738	87685	4459	79801	49334
67028	55139	64704	17113	37717
67977	24897	67177	25255	50288
84783	32963	82840	98203	68327
21160	3997	85394	261	33189
52394	25909	19874	36962	14639
77819	63205	37604	30640	7074
96683	15368	21428	88298	35392
54988	43959	83404	26769	64420
62852	22104	85671	98647	46026
59956	68712	25340	96146	9691
92850	88853	27686	79498	34660
53536	18546	3323	51522	5324
46923	38208	86122	70601	76865
86783	73595	88275	2464	52143
32669	60113	22331	5686	58829
63442	29421	61709	49689	37826
12266	29175	74157	23100	54299
48246	40061	85248	81268	84449
694	66891	94173	15120	33006
25504	42654	47352	66708	10361
6752	23022	69497	36667	47573
59255	22542	76104	75849	78702
66884	19850	32026	94577	52821
11876	57271	34706	29552	41950
17382	95003	58764	55879	83001
68387	81597	34864	53513	45803
3598	10270	51518	20889	63800
31079	20387	23030	26343	12251
13761	77121	3753	3943	98712
77315	45783	72946	72283	90947
57149	37748	71579	48799	71225
52632	7738	63090	5902	44392
44547	91685	45605	36	82055
33526	55158	740	57362	1374
76614	80323	70159	81599	4795
57829	48311	94227	12011	42072
94547	39966	18230	6693	10992
13056	13315	30290	2109	87054
82235	74363	7192	63534	9250
37232	54263	85147	87816	36
33648	15354	32861	36239	62690
90557	99550	19748	42031	54153
68323	37720	33189	35232	30277
17141	47002	83993	23833	54277
34135	91382	77996	55651	66806
96026	22471	7182	34866	27287
40929	86148	11313	28289	5389
92642	77754	21421	1711	66658
55706	45494	64987	78262	98240
40022	96329	63703	36694	93584
83909	46991	77348	11966	77249
41825	93118	131	1967	96621
